ObjectName,reset,TypeOfEnergy,Details,ratingClassValue
178,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
179,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
180,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
181,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
182,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
183,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
184,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
185,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
186,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
187,Toutes-les-energies,Renouvelables,Hydraulique,,,1
188,Toutes-les-energies,Renouvelables,Hydraulique,,,1
189,Toutes-les-energies,Renouvelables,Hydraulique,,,1
190,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
191,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
192,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
193,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
194,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
195,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
196,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
197,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
198,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
199,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
200,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
201,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
